GeneSymbol	MCF7_FDI-6_0h_r1	MCF7_FDI-6_0h_r2	MCF7_FDI-6_0h_r3	MCF7_FDI-6_3h_r1	MCF7_FDI-6_3h_r2	MCF7_FDI-6_3h_r3	random1	random2	random3	random4
BST2	45.6203469007209	37.0964676401318	87.8798477535974	72.6365869258158	47.4966110071022	48.4315867743803	37.0964676401318	48.4315867743803	48.4315867743803	45.6203469007209
BTAF1	9.10142772556085	9.60071572228472	9.25658355769606	8.73303857977384	10.5704325999838	12.3894014512656	9.60071572228472	12.3894014512656	12.3894014512656	9.10142772556085
BTBD1	31.5528388358126	32.1391717436714	31.9122396169488	29.6293017511425	28.8697400938812	33.5696589066039	32.1391717436714	33.5696589066039	33.5696589066039	31.5528388358126
BTBD10	28.4720215912632	22.0414338152399	22.7782595324157	19.35712604369	20.4299175998258	22.9719758073221	22.0414338152399	22.9719758073221	22.9719758073221	28.4720215912632
BTBD11	0.893568544063482	0.874612345459734	0.821328640711596	1.96321864001782	0.827849579789842	1.00202397229658	0.874612345459734	1.00202397229658	1.00202397229658	0.893568544063482
BTBD19	0.0844487009782182	0.159415056755317	0.0956955999061866	0.887070373794915	0.413499577593044	0.299671697360014	0.159415056755317	0.299671697360014	0.299671697360014	0.0844487009782182
BTBD2	21.8566456588613	27.4868971286241	35.1760550516585	21.2955774413866	24.5974432253049	23.8084763068437	27.4868971286241	23.8084763068437	23.8084763068437	21.8566456588613
BTBD3	10.3233463900252	12.5064440897626	11.9268213443562	12.6585753252433	14.7119467390961	15.3427431343035	12.5064440897626	15.3427431343035	15.3427431343035	10.3233463900252
BTBD6	28.1248637105813	34.0373969550413	31.5361335260984	25.3624604043572	30.6486642776867	27.3933584284152	34.0373969550413	27.3933584284152	27.3933584284152	28.1248637105813
BTBD7	25.1644837472543	24.5561896569125	26.860487646629	17.8745959209869	23.0433125839761	27.1508907910414	24.5561896569125	27.1508907910414	27.1508907910414	25.1644837472543
BTBD8	0.764909167821142	0.660036267311334	0.424143588026478	0.613956778628069	0.820409913941158	0.463407766316352	0.660036267311334	0.463407766316352	0.463407766316352	0.764909167821142
BTBD9	2.64204942682814	3.03308421654166	2.22309060602334	2.23792415211077	5.83476552323737	2.32452065385383	3.03308421654166	2.32452065385383	2.32452065385383	2.64204942682814
BTC	3.80013558278872	3.54107219724789	4.14679755378492	4.43060624281297	4.42248990419362	6.11828330563575	3.54107219724789	6.11828330563575	6.11828330563575	3.80013558278872
BTD	11.3874191157654	12.5822763010595	11.0064921225599	11.6743160621798	11.391313769419	13.5115273063751	12.5822763010595	13.5115273063751	13.5115273063751	11.3874191157654
BTF3	1137.90229724493	1011.28117002259	1096.54475387442	1141.52205675293	1057.96574913163	1115.09605894953	1011.28117002259	1115.09605894953	1115.09605894953	1137.90229724493
BTF3L4	137.581972436799	103.074468401682	108.681015871293	106.219053826776	123.059163866556	110.716210547287	103.074468401682	110.716210547287	110.716210547287	137.581972436799
BTG1	64.504126970247	69.3618842735053	67.7021567540154	111.960759882174	109.029676705302	118.701638210528	69.3618842735053	118.701638210528	118.701638210528	64.504126970247
BTG2	9.79026333627837	10.5899133301487	7.96102350133553	19.1885169853966	20.8827787285669	20.1085140349889	10.5899133301487	20.1085140349889	20.1085140349889	9.79026333627837
BTG3	3.66323177789329	2.60006490606681	3.70762099124825	5.19118831034213	4.23220322267677	4.88743535677312	2.60006490606681	4.88743535677312	4.88743535677312	3.66323177789329
BTN2A1	8.03313605704227	8.02617467020703	9.78891770392554	7.86599008470445	7.71350316699567	7.2094670164078	8.02617467020703	7.2094670164078	7.2094670164078	8.03313605704227
BTN2A2	2.82905616278127	2.04196150644891	1.38548628320543	2.50850992257884	2.20130978840084	3.09115587137486	2.04196150644891	3.09115587137486	3.09115587137486	2.82905616278127
BTN3A1	0.941902644681002	0.233431293472327	0.217660606192888	0.193026119398007	0.264592549700869	0.243025158141152	0.233431293472327	0.243025158141152	0.243025158141152	0.941902644681002
BTN3A2	1.01900512247882	0.575118258155568	0.572954326035165	0.60410401670584	0.501045030644282	0.695609098650102	0.575118258155568	0.695609098650102	0.695609098650102	1.01900512247882
BTN3A3	0.151084947664023	0.0995460156285379	0.163549730114953	0.255523838575755	0.322146495665811	0.0995460156285379	0.0995460156285379	0.0995460156285379	0.0995460156285379	0.151084947664023
BTNL9	0.256575846467502	0.842765533054224	0.591806993968025	0.385554450943017	0.461872710787619	0.655436619691271	0.842765533054224	0.655436619691271	0.655436619691271	0.256575846467502
BTRC	10.8787187542413	5.91115249621379	6.63917515701438	5.31477077910055	11.3824174002298	5.57564402740224	5.91115249621379	5.57564402740224	5.57564402740224	10.8787187542413
BUB1	31.6747644466589	30.1794854088513	30.7183825227917	14.8499100833392	15.4354337296519	14.4209608264377	30.1794854088513	14.4209608264377	14.4209608264377	31.6747644466589
BUB1B	19.5970856999543	16.1473134074038	17.0481634890701	10.1885113699987	11.9794413012507	14.0719863135673	16.1473134074038	14.0719863135673	14.0719863135673	19.5970856999543
BUB3	279.060388643577	259.289462950518	290.775402211554	222.271422035454	262.95731674738	250.49266197384	259.289462950518	250.49266197384	250.49266197384	279.060388643577
BUD13	9.2919421776426	7.44829144001925	7.07549634019645	8.18496939818882	9.19837080436993	8.20468343921496	7.44829144001925	8.20468343921496	8.20468343921496	9.2919421776426
BUD31	285.988404462896	204.04889116725	238.946907105156	235.529348265786	229.024784443853	241.373120705453	204.04889116725	241.373120705453	241.373120705453	285.988404462896
BYSL	19.4078690300839	25.2009713063701	22.3794650161733	32.5411471520864	29.5192288448485	27.556810829109	25.2009713063701	27.556810829109	27.556810829109	19.4078690300839
BZW1	291.419623515427	329.378883284584	316.659086967642	306.006845500513	295.046002729928	371.83733099224	329.378883284584	371.83733099224	371.83733099224	291.419623515427
BZW2	63.4948026924338	73.1597144366948	67.7579056552702	76.1636164045153	86.2928804491428	76.7402978577396	73.1597144366948	76.7402978577396	76.7402978577396	63.4948026924338
C10orf67	0.0681170058776279	0.0681170058776279	0.0681170058776279	0.0681170058776279	0.0681170058776279	0.494377627221188	0.0681170058776279	0.494377627221188	0.494377627221188	0.0681170058776279
C10orf82	2.64892836874001	2.89239034911761	2.38229151547	1.26589138644867	2.31034119082584	1.40545388669013	2.89239034911761	1.40545388669013	1.40545388669013	2.64892836874001
C10orf88	4.18067114682366	4.40379843418575	4.0914441098655	5.10121056390534	5.08436192681425	5.41543703774148	4.40379843418575	5.41543703774148	5.41543703774148	4.18067114682366
C10orf95	3.30011264134684	5.48947192964511	4.22116482671296	5.22396187521439	4.12410213130484	3.85927468082073	5.48947192964511	3.85927468082073	3.85927468082073	3.30011264134684
C11orf1	16.4923849481451	14.8023201634203	12.2380722465624	19.769929085003	16.1505700705165	16.3090537047648	14.8023201634203	16.3090537047648	16.3090537047648	16.4923849481451
C11orf24	51.4588377734421	56.1680388335697	47.3507568730809	53.3754797977966	58.4527059299464	59.8893238878236	56.1680388335697	59.8893238878236	59.8893238878236	51.4588377734421
C11orf45	0.727445367622555	0.641172871024504	0.753482519266506	0.633821387184282	0.967981407502207	0.878390908314121	0.641172871024504	0.878390908314121	0.878390908314121	0.727445367622555
C11orf49	16.5168522175385	25.3035957283953	25.0252198659652	19.6275593109544	19.1225086656151	21.0210446827136	25.3035957283953	21.0210446827136	21.0210446827136	16.5168522175385
C11orf52	3.60237377054623	3.50883388020854	1.93376833719765	3.53798222580501	2.54576133542518	2.3964842779329	3.50883388020854	2.3964842779329	2.3964842779329	3.60237377054623
C11orf54	4.8455944156274	3.70673007972219	5.62699987617211	3.27127540021548	2.8290045749221	2.09760016100937	3.70673007972219	2.09760016100937	2.09760016100937	4.8455944156274
C11orf58	248.737667139901	206.606048708655	231.789299254104	233.971461695955	241.954583051002	232.634336581743	206.606048708655	232.634336581743	232.634336581743	248.737667139901
C11orf65	1.47298819283895	0.4896077911584	1.22270180367446	0.365816509643579	0.954626706015242	0.376105346025529	0.4896077911584	0.376105346025529	0.376105346025529	1.47298819283895
C11orf68	15.2517711639575	19.3581804407974	21.0173371746695	16.5798092063018	17.7274293528388	17.0407913636263	19.3581804407974	17.0407913636263	17.0407913636263	15.2517711639575
C11orf71	7.1615853262715	6.75343786541596	7.57970279947195	7.39991033991764	6.57606414113931	8.8013599508098	6.75343786541596	8.8013599508098	8.8013599508098	7.1615853262715
C11orf80	29.1521831325204	18.6097313653126	17.2344342830365	13.3598992275839	15.553052515482	17.01539957265	18.6097313653126	17.01539957265	17.01539957265	29.1521831325204
C11orf86	0.235314078329792	0.235314078329792	0.235314078329792	0.235314078329792	0.235314078329792	0.235314078329792	0.235314078329792	0.235314078329792	0.235314078329792	0.235314078329792
C11orf95	1.29071578999199	1.39887183220698	3.10405092305891	1.33382471416965	1.61973409082407	1.23898610709062	1.39887183220698	1.23898610709062	1.23898610709062	1.29071578999199
C11orf96	-0.0692897515150157	-0.0406860044237756	-0.0341378537912304	1.70372689828758	1.47724039856588	0.674198828557931	-0.0406860044237756	0.674198828557931	0.674198828557931	-0.0692897515150157
